from_id to_id,edge_weight
1710261828 419055511,0.002445969704835859 1710261829,0.0035298653119641694
1710261829 1710261828,0.0035298653119641694 1710261821,0.004069952030039181
419071558 419071546,0.06407213972059603 3735416941,0.005385910925303945 419071536,0.07044385558084189
419071559 419071423,0.06029747811085148 1130866216,0.06174721981974355 419072551,0.154165659046973 1130866158,0.060105860660060094
419071560 419072795,0.2187159264002944 419071593,0.06682175804820176 419071603,0.0677851619780858
1607632470 1235748357,0.00508435027316622 3518937455,0.016688062916191154
1607632475 1235748283,0.11578556391036945 419051402,0.12084578593532093
419071592 419071484,0.043026873241368384 419071825,0.25498762022149724 419071711,0.0707605915088915
419071593 419071560,0.06682175804820176 419072781,0.2187519834377908 419071546,0.06421645526156113
419071595 1295011878,0.09146884924995492 419071387,0.10355369902845878 419071669,0.08553840750130692 6800077445,0.10640762285368896
419071599 419071375,0.06413658168630373 419071657,0.06201665377703483 1130866112,0.05705701365453114
419071603 3170122061,0.031533706022221886 419072792,0.21726276479539522 419071560,0.0677851619780858
3455092347 419052019,0.017875871937650816 419052058,0.02153597419518983
419071614 419072571,0.12291170082936771 419072635,0.11934515955321945 1278832808,0.03453316962687159
1232373375 1232373887,0.08330621216377102 3247302961,0.06090170235657649 1199798282,0.08683826102867279 1232373375,0.12016408299983296
419071624 1295015995,0.06482421265050282 419071669,0.08025600884620548
419071625 419071508,0.06615234274098965 419072694,0.2062147592006876 5906238145,0.026843666717285813 419072102,0.129039912071037
419071627 419071423,0.15434982281710308 419071483,0.04461301238298779 419072551,0.06245491737654064
1232373388 1232373732,0.05340467296897406 1232373480,0.07731762913896224
1300399756 1300399774,0.042244052818190006 1300399756,0.04579532269381477
419071633 6368354582,0.01095165025126087 1670300096,0.028022985046290413 3784175180,0.05066299431809349
419071635 419071493,0.0466919823068787 419072567,0.08734170139054888
1300399764 419092699,0.012185370771058683 1300399774,0.28236428898931304
419071637 419072582,0.31995912489679257 2078478774,0.03895822400899982
419071638 1416888718,0.05717733835318978 2079550772,0.038465734927137896
419071643 3784175180,0.039798216059094 3573676593,0.035138262355310236
419071644 419071680,0.03809217281933057 419072140,0.26803162812589776 419071669,0.028545757650358862
419071646 5703420976,0.038408161113712924 419072529,0.0805041443981146 419071706,0.008320071299364178
1300399774 1300399756,0.042244052818190006 1300399764,0.28236428898931304
419071650 1132082371,0.06862231557798021 419072524,0.1433528151381999
419071652 1130866179,0.24996973727209446 419071438,0.030065604759575003 5703420978,0.07492781433991856
419071654 419071391,0.17515222403514044 419072775,0.22075177700557005
419071657 419071599,0.06201665377703483 1130866173,0.05996613654613652 1130866153,0.008066972435605781
419071666 6497613823,0.047518191712619604 419072519,0.08540908983377753 1282874781,0.012932953581371821
1232373429 1232373740,0.04493131211059995 1232373429,0.100147740618413
419071669 419071595,0.08553840750130692 419071624,0.08025600884620548 419071644,0.028545757650358862
1232373431 1232373879,0.05200015592108691 1232373498,0.008763774693537136
419071675 419071438,0.15861313711434197 419071679,0.0500840348562582
4050945724 1215297439,0.09144982799815629 1215297348,0.02644856173859193
419071676 6794578325,0.015739352845328947 6795052439,0.04931620135209014 1082199100,0.02477679597569294
419071679 419071675,0.0500840348562582 6718281242,0.05110710089020793
419071680 419071644,0.03809217281933057 1282874761,0.026555814324292673 419072531,0.03789545958227949
419071687 419071529,0.12410091936438454 6389589576,0.008269829570431143 560537372,0.026170218812083434
419071692 419071387,0.1707337144753076 419072586,0.10230305237485181
419071693 419071776,0.33708902649758443 419072526,0.07650101825208022 419072640,0.08209834839479088
419071702 6389528571,0.013438012630724062 6389528572,0.009031155359439071 5792122413,0.013387896582123613 6397208650,0.09858262573340729
419071704 1278894363,0.1649502230562177 3660757197,0.13541172512833843 419072528,0.10574174937250166
419071706 419071646,0.008320071299364178 419072616,0.12019710962586669
419071708 5906238145,0.04269891834218266 419071395,0.12515426789042364 419072759,0.21109092877647978 419072519,0.06576955592144594
6360958686 1707111777,0.04809461184453506 6360958686,0.11408721943835375
419071711 419071592,0.0707605915088915 419071925,0.26493845123077686 7052856276,0.02121168880177553 1277946269,0.03036368536163974
419071710 1277952666,0.007321744749291471 6389589576,0.046942751319553715
419071716 1291457317,0.02852524989059839 419070708,0.1821217785276223 1291447019,0.01805619393983739
1232373480 3232889563,0.05671182650942048 1232373388,0.07731762913896224 1232373734,0.022634032212271258
1232373489 1232373498,0.02938056366186193 3247302961,0.038074501740729134
1232373498 1232373489,0.02938056366186193 1232373431,0.008763774693537136
419071742 419070903,0.013447736797086047 419071989,0.11336360243760658
419071749 419070708,0.1150751555917162 419071895,0.03622460710767343 419072006,0.18089064488654888
2546501384 419055009,0.010661826334468827 2546501389,0.010670424513370925
2546501385 419054812,0.03938762394801931 2546501406,0.014617622273822217
2546501386 419054509,0.010554989901534086 2546501403,0.01556908034450122
419071752 419070844,0.02791462870307804 419071875,0.0718260511121105
2546501388 2546501421,0.021094316973713965 2546501420,0.019013147546588414
2546501389 2546501384,0.010670424513370925 2546501404,0.011018532696888076
2546501390 419054985,0.012229197995131318 2546501422,0.011858723822068548
2546501391 2546501404,0.012133728821177728 2546501418,0.01360395037566736
2546501392 2546501399,0.00959489943421925 2546501419,0.011446812801391362
419071761 3349570925,0.022099570633120392 3349570924,0.025648712676978266
419071753 419070911,0.04749886993918856 419071879,0.05504993923747287
2546501395 419054921,0.014808889225448315 2546501409,0.011976447939348739
2546501396 419054971,0.00501413580673718 2546501418,0.008317961578570704
2546501397 419054479,0.010492634453898983 2546501401,0.009521408066670392
2546501398 4386259388,0.00746456386257886 2546501407,0.015059732554342687
2546501399 2546501392,0.00959489943421925 2546501410,0.00893619958107639
2546501400 419054563,0.013114704259643794 2546501405,0.008479734547012908
2546501401 419054985,0.01195187896070835 2546501397,0.009521408066670392
2546501402 419054559,0.009304518235462612 2546501405,0.008095517622836548
2546501403 2546501386,0.01556908034450122 2546501408,0.0194012081178611
2546501404 2546501391,0.012133728821177728 2546501389,0.011018532696888076
2546501405 2546501402,0.008095517622836548 2546501400,0.008479734547012908
2546501406 2546501385,0.014617622273822217 419054803,0.014083517388357
2546501407 419054894,0.010475981877743937 2546501398,0.015059732554342687
1626900256 1626900272,0.011172289371371595 1626900257,0.031052600168986314
1626900257 1626900256,0.031052600168986314 1626900270,0.008331954916351733
1626900258 1626900270,0.00672842266723979 1626900262,0.008532762169670402
1626900259 419043082,0.055668192835398894 419043156,0.046487628523170114 1626900262,0.012831971946883404
2546501408 2546501403,0.0194012081178611 419054544,0.011089829437348488
2546501409 419054918,0.008898276189335669 2546501395,0.011976447939348739
1626900262 1626900259,0.012831971946883404 1626900258,0.008532762169670402
1626900263 419043509,0.1203368315239614 419043067,0.025746572445101683 1626900264,0.04861824965754077
1626900264 1626900263,0.04861824965754077 1626900264,0.06427387370511466
2546501410 2546501399,0.00893619958107639 419054509,0.011841787422775071
2546501411 419054540,0.017293435916523537 419054559,0.010235024750405239
2546501415 419054879,0.01448298849644309 2546501414,0.02968176665382898
2546501414 2546501415,0.02968176665382898 419054918,0.026566989368464786
1626900269 419043082,0.017143309995723804 1626900272,0.008943374411532305
2546501416 419054803,0.026464218871457282 419054839,0.036127004860444054
2546501417 419054976,0.01282750301703552 2546501424,0.018244916131287443
2546501418 2546501396,0.008317961578570704 2546501391,0.01360395037566736
2546501420 419054839,0.008857381234117324 2546501388,0.019013147546588414
2546501419 2546501392,0.011446812801391362 2546501426,0.013454159748035795
2546501421 2546501388,0.021094316973713965 419054894,0.01599159190415122
1626900270 1626900258,0.00672842266723979 1626900257,0.008331954916351733
2546501422 419055009,0.013643920137823508 2546501390,0.011858723822068548
2546501423 419054879,0.021224105667161552 4386259388,0.014418973630615986
1626900272 1626900256,0.011172289371371595 1626900269,0.008943374411532305
2546501424 2546501417,0.018244916131287443 2546501425,0.02092043328351395
2546501425 2546501424,0.02092043328351395 419054971,0.013670083676131218
2546501426 419054479,0.013291732493297966 2546501419,0.013454159748035795
419071795 3784185528,0.03715753509497564 419071822,0.19859303122606675
419071806 419070914,0.08292609318981936 419071905,0.06221322110214573 419072085,0.13283586284282917
419071811 419070920,0.03827884114339522 419071915,0.03345291045157002
419071813 6397229694,0.20013120662366465 419071944,0.09921415488015427 6869552372,0.2884497107256617
419071815 419070923,0.24412784987851785 419070756,0.20010485492621274 419072067,0.1768370393957119
1232373577 1232373734,0.04227059320312811 1232373887,0.023437099010239052
419071817 1632612536,0.0033201252304076467 3566462448,0.0022253696694073295
419071822 419071795,0.19859303122606675 3226317562,0.1453517046633533
419071825 419070896,0.07161771679025482 419071592,0.25498762022149724 419070816,0.2051797425096424 419071925,0.06869362779748585
419071831 419071376,0.12948114972444436 419070851,0.04744271569399152
419071833 419070962,0.1126931630851362 419071887,0.03375848418753817
3206435063 419069682,0.015689088995935723 4271237834,0.19092854083285707
1673824092 1673810901,0.032651325140570765 3231380473,0.0026250773934241947
1232373602 1232373887,0.03545871673690056 1232373602,0.03303606916694066
419071843 3748102539,0.007801801896991269 3116464148,0.0047720553349105245
419071849 1289123558,0.026890461988752747 419070992,0.10618310256366642 1289135460,0.024632355405130486 6869576488,0.008269302666503314
419071853 3357036432,0.008490795609978492 3348398622,0.06918326177328803 3348398623,0.03342106622922075 3396018399,0.024807411910987863
1673824109 3349602140,0.015242333281750389 1673824109,0.032279498350378556
419071855 419071782,0.12926049758794372 2078492900,0.18364031620612734
419071859 419072613,0.308650923272644 1532964029,0.0568310655197061
2656733044 2656733050,0.0795299328236058 2656733054,0.11987310972994768
1273173543 1273173538,0.04400614820668931 1273173542,0.012010857646086767
2656733045 2656733055,0.11952131883660612 5623205598,0.006020771942243053 2656733052,0.0676901801880009
2656733047 2656733046,0.059159402584904756 2656733056,0.06317527956282462
2656733046 2656733052,0.07684581216280084 2656733047,0.059159402584904756 2656733048,0.07699687031002424
2656733048 2656733046,0.07699687031002424 2656733050,0.07814259462734649 2656733048,0.09961064202983873
2656733050 2656733044,0.0795299328236058 2656733048,0.07814259462734649 2656733051,0.05911947740502197
2656733051 2656733050,0.05911947740502197 2656733058,0.060687160882528596
2656733052 2656733046,0.07684581216280084 2656733045,0.0676901801880009 2656733052,0.11595047507853003
2656733054 2656733044,0.11987310972994768 5623205523,0.00933893235808165 2656733058,0.08007079660399043 5623198819,0.005550685790647857
2656733055 2656733045,0.11952131883660612 2656733056,0.14332808205563424
2656733056 2656733055,0.14332808205563424 2656733047,0.06317527956282462 2656733060,0.08024788709524815 2656733056,0.09239993931955288
2656733058 2656733054,0.08007079660399043 2656733060,0.07529044176271571 2656733051,0.060687160882528596
419071875 419071752,0.0718260511121105 419071989,0.08730215837711476 1295011865,0.017620961519449727 6800077446,0.0663573583310661
2656733060 2656733058,0.07529044176271571 2656733056,0.08024788709524815 2656733061,0.04885393111446101
2656733061 2656733060,0.04885393111446101 2671735235,0.06782088590639182
419071877 419071776,0.07777251761781778 419071947,0.053575652937331804 1130866105,0.028224880327525355
1273173547 1273173542,0.008580772476497562 1273173552,0.012117673166572052
1673824138 419068547,0.10669327531598108 1673824118,0.19630108862984155
419071879 419071753,0.05504993923747287 419071923,0.03461772600030177
419071887 419071833,0.03375848418753817 419071930,0.014361327958106115 419072052,0.07695073743964863
419071893 3735917847,0.07427154812676542 3396023666,0.017010806206073002
419071895 419071749,0.03622460710767343 419071983,0.0625462731417268
419071899 1278969445,0.008709598725346423 1278969450,0.04845573131959404
419071905 6496469520,0.08592910481130892 419071806,0.06221322110214573 419071968,0.06046714161433525
419071906 419071865,0.028395620294328787 419071921,0.01804930785862299
1232373667 419038319,0.1571902039951544 1232373667,0.6247770409251826
419071912 3116252482,0.008211686962706775 3168341767,0.010797581600608548
419071914 3229647947,0.04444259275581006 3821422005,0.013381715413877622 3168341767,0.006731097444664045
419071915 419071811,0.03345291045157002 419071993,0.06080358457574571
1307609003 1307609059,0.18680199490292773 1307609063,0.01734483999011577
1307609004 419097069,0.06540899022414108 1307609032,0.03094405030702546
1307609006 1287565237,0.10687623528299599 1307609062,0.07178930355601375 1287565016,0.013098816178096075
1307609007 419097069,0.04079976717496617 1307609056,0.03433725768945891
419071920 3116252483,0.008173283399862003 3116257544,0.01235717791810451 2115239682,0.00972806073874306 3771380372,0.020155639159728338
419071921 419071906,0.01804930785862299 419071957,0.025769997694862306
1307609010 1307609044,0.06546104643291269 1307609008,0.032273620397607526 1307609022,0.038754366760563375
419071923 419071879,0.03461772600030177 3349602142,0.05419803424610323
5906401203 1280312932,0.047508579068854466 419077205,0.042316230182351165
419071925 419071711,0.26493845123077686 419071825,0.06869362779748585 419072034,0.07491245628641331 419070733,0.2045317673529585
419071926 419070736,0.20219896883526195 419071363,0.10722906755868936 419071399,0.23012218313441693 3660757153,0.21946186520084696
1307609008 1307609010,0.032273620397607526 419097069,0.05387489054692617
1307609016 1307609052,0.03915574650599111 1307609017,0.03464290851211581
419071930 1277952670,0.06266493152605994 419071887,0.014361327958106115
1307609017 1307609016,0.03464290851211581 3693027175,0.01884084492439731
1307609020 1307609026,0.02580475757253604 6727326002,0.01811149250944821
1307609022 1307609010,0.038754366760563375 6727325997,0.036376100589034926
1307609023 1307609053,0.1069274654388371 419097153,0.034419495659916526
419071938 3206211655,0.03033145468258228 3775994319,0.019854480102981124
1307609026 1307609020,0.02580475757253604 1307609042,0.05660899321167178 1307609049,0.036414148798576566
1307609028 1307609065,0.041137832724782886 1307609028,0.11928290023801227
1307609031 1287565103,0.04984126438812358 1307609045,0.04180148415042798
419071944 6389528557,0.010421329477434748 419071813,0.09921415488015427 1281420605,0.1587033037648674 6869552375,0.5746613059661184
1307609032 1307609004,0.03094405030702546 1307609051,0.019657787738013247
419071947 419071877,0.053575652937331804 419071983,0.0513656167641262 1130866098,0.0803374637167274
419071949 3116252480,0.02960336260058163 3186028848,0.09249664551705129
419071950 3506851396,0.020877359116041768 3211939490,0.018751634192752428 2115239674,0.0170545035976681 419071961,0.010495059819561978
419071952 1291457301,0.046636874539212225 1130866179,0.02702844311192823
419071953 1082199100,0.20096520547987176 419072009,0.028293427604716922 5792122388,0.010046396926860239 6869576489,0.004755414389884243
1307609042 1307609026,0.05660899321167178 1307609045,0.10062434883088044
1307609044 1307609010,0.06546104643291269 6727325996,0.040853661181216
419071957 419071921,0.025769997694862306 419072032,0.0625293043970586
1307609045 1307609042,0.10062434883088044 1307609031,0.04180148415042798
1307609047 1307609057,0.031488478989553044 2143778316,0.04712105070461979
419071961 3506851399,0.010466538171801482 419071950,0.010495059819561978 3475410038,0.04736005637486598
1307609049 1307609026,0.036414148798576566 6727325996,0.03779750971209772
1307609051 1307609032,0.019657787738013247 3693027174,0.014377486799784837
1307609052 1307609016,0.03915574650599111 6727326002,0.03920495921226074
1307609053 1307609023,0.1069274654388371 419097192,0.03501874183772311
419071967 419072038,0.05644514963457008 1940201222,0.10359905811736056
419071968 419071905,0.06046714161433525 7305948601,0.010700350142423742 419072102,0.07250208727476938
1307609055 419097031,0.08512124074745121 1307609059,0.0312051231637654 1307609055,0.2489136138734738
1307609056 1307609007,0.03433725768945891 1307609064,0.05023095572147501
1307609059 1307609003,0.18680199490292773 1307609055,0.0312051231637654 1307609012,0.025684376563717498 419097069,0.09500427892551629
1232373732 419038474,0.013882382623866095 1232373388,0.05340467296897406 3247301304,0.03894108229482609
1307609061 1307609062,0.03720056507219383 1733357194,0.20480392441763925
1232373734 1232373577,0.04227059320312811 1232373740,0.03862075153739669 1232373480,0.022634032212271258
1307609062 1307609061,0.03720056507219383 1307609006,0.07178930355601375 419097707,0.06168627446607672
1307609063 1307609003,0.01734483999011577 1307609065,0.05660247627030593
1307609064 1307609057,0.03949207584500564 1307609056,0.05023095572147501
1307609065 1307609028,0.041137832724782886 1307609063,0.05660247627030593
1307609067 1287565206,0.03177986059649622 1287565103,0.02887217797260154
1232373740 1232373429,0.04493131211059995 1232373734,0.03862075153739669 1232373740,0.02431249775094322
419071983 419071895,0.0625462731417268 419071947,0.0513656167641262 419072080,0.0413362243619883
419071988 1444939957,0.09179455412281065 3748102526,0.0015574685239902889
419071989 419071742,0.11336360243760658 419071875,0.08730215837711476 1295015995,0.06447810721175211 419072085,0.06129127087746231
7335348216 419082257,0.16616694194210735 419093440,0.07031120234362614
419071993 419071915,0.06080358457574571 419072707,0.3086429704211244
419071994 419071380,0.061437403879820635 1277952670,0.005143015638208467 7052856274,0.1799554784330537
419071995 1444939938,0.0330532102314116 1444939902,0.010087449722174685
419072006 419071483,0.13247705232125828 1291457317,0.08546952577158819 419071749,0.18089064488654888 419072093,0.08753872240733518
419072008 7305948602,0.0072242753801509164 7305948601,0.006094452237188673
419072009 419071953,0.028293427604716922 5792122386,0.008738368737122732 6869576493,0.006369091475124356 1082199062,0.2025920017347311
419072015 419071375,0.0606386602230698 1130866105,0.04802000413686474 1130866098,0.054165670936541004
5706123293 5213969504,0.06892332932279553 5213969500,0.04828432470925382 5213969494,0.03696173141439673 5213969499,0.07512842293211336
5706123295 419042884,0.0446962653370671 5706123296,0.040802908127095965
5706123296 5706123295,0.040802908127095965 419042948,0.04802837539919767
419072032 419071957,0.0625293043970586 419072059,0.06930205456762324
419072034 419071925,0.07491245628641331 419072527,0.26823447673340334 419071387,0.07328527405473247
419072037 3116397179,0.011364800601229113 3116397183,0.008474576921705583 3116328186,0.025410926811968097 3514870932,0.023504297601353488
419072038 419071967,0.05644514963457008 419071381,0.056091758827966534
419072051 1112947333,0.06654775004986851 6389589574,0.006618459401725335 6389603972,0.015214368801618158
419072052 419071364,0.053901780564083006 419071887,0.07695073743964863
419072057 2079529475,0.12491431323908009 1729333792,0.03192741153758382
419072059 419072032,0.06930205456762324 1475011341,0.007988517519467176 3541633046,0.040199478341816544
419072067 5882667011,0.028533554346162865 419071815,0.1768370393957119
419072072 419072095,0.02748874250124606 419072072,0.029391150990393137
1673824329 1140633618,0.07994658301806208 3360364185,0.027116978620185736
419072077 5883013219,0.043902120089319784 6389528569,0.012150331134896516 6389528570,0.007405967283037287 6397208656,0.007448695869419645
419072080 419071983,0.0413362243619883 419071423,0.04326017357241884
6535809108 1256744451,0.18701512576061263 1256744419,0.028766970651636234
419072085 419071989,0.06129127087746231 419071806,0.13283586284282917 419071372,0.06312585011720385 1282874761,0.18218125024980425
419072092 419072101,0.05078216617647865 419072095,0.038920230266471165
419072093 1130866179,0.04620975846829704 419072006,0.08753872240733518 5703420976,0.09417844056798069 419072093,0.2687717285906856
419072094 3214908272,0.019954794889822738 1632589109,0.004026391877858073
419072095 419072072,0.02748874250124606 419072092,0.038920230266471165
419072099 419071391,0.0164791414934516 1729333792,0.02044477572638856
419072101 419072092,0.05078216617647865 3541633046,0.004881965752075688
419072102 419071968,0.07250208727476938 419071625,0.129039912071037 419071395,0.07005560618466107
419072107 3116252469,0.011350374684893494 3506851395,0.021561265898084034 3812753211,0.004240755632243796 3506851396,0.03866542508382066
419072110 1282874787,0.03733036310590658 419072756,0.036610995584726844
6670157935 6670125791,0.07821682009827437 419081298,0.01861117390433771
419072112 1132082359,0.07875448481037946 419072720,0.09333821175067983
1769716663 1879694516,0.07780228002169629 1257024182,0.024277565209738398
419072113 419072134,0.01061556423382001 1278905037,0.05835760058824417 4061333979,0.1218711433811995
419072118 1291813607,0.11370398193143429 419072168,0.02441746268876636 4108387946,0.00948240232332444
1232373879 419038426,0.0835578796669806 1232373431,0.05200015592108691 419038371,0.1969812752910232
419072119 419072130,0.03491612292384804 419072222,0.04184382800379527
419072123 419072519,0.2125951074102988 419072214,0.05937479963494942 419072759,0.06640092885920987
1232373887 1232373375,0.08330621216377102 1232373577,0.023437099010239052 1232373602,0.03545871673690056
419072128 1278894395,0.012292649862705845 1278894396,0.07998717585288839
419072129 6366034428,0.019211788406849877 4061480857,0.04639718415478848
419072130 419072119,0.03491612292384804 419072783,0.050517273817954414 419072793,0.027297114662673653
419072134 419072113,0.01061556423382001 419072706,0.19716229247783054 419072672,0.08769512796895661
419072136 1132082362,0.038242222478578676 1132082349,0.027598830006922006 419072670,0.0995422369845459
419072137 1668937022,0.006741610363977883 1668936294,0.00446410852931324
419072140 419071644,0.26803162812589776 5906238142,0.05278717421138189 419072457,0.16772325794902307 419072189,0.08304923774023833
4298934418 419068456,0.25075688194570483 419067583,0.01306066411295896
419072147 419072396,0.09006173060600899 419072690,0.07523667428143681
419072146 419072680,0.06890643982769326 1278894402,0.05055486742427246 419072207,0.06552318707618993
419072149 419072703,0.15576609195670169 419072671,0.06510104629179282 419072211,0.05649502356906711
4298934422 419068449,0.21524362088913881 419067768,0.02566116133878892
419072151 419072661,0.07494921876587401 419072242,0.0232028339782317
4298934424 419068296,0.047037936373153275 3350426076,0.01690559321378222
419072163 3033662874,0.03131121282872933 419072775,0.0846423228864489
419072165 1668953395,0.0051336169095498 1668953535,0.005514314520633641
419072166 3235134478,0.03506441469109875 419072788,0.03920266005295509
419072168 419072118,0.02441746268876636 419072254,0.029541270619064263 419072779,0.06821058719016629
419072170 1668953592,0.007367607738943545 1668953541,0.005916638345633545
419072174 419072707,0.08652310681579771 1532964027,0.06349777435150994 1532964028,0.039825064805032014
5703370927 419039944,0.011672316816261182 5703370928,0.008473931643342123
5703370928 5703370927,0.008473931643342123 5703370929,0.005933999186108523
5703370929 5703370928,0.005933999186108523 419039930,0.005427538568987273
5703370930 1243365868,0.08443199418859537 1243365909,0.023357139494725076
5703370931 419039919,0.024350356165697463 1540706733,0.05160119689803756
419072181 7052856280,0.04794473660308548 7052856281,0.12387770234541554
419072184 1668953543,0.004981770374116569 1668953321,0.006666086558559268
419072189 1282874779,0.01396217435308474 419072140,0.08304923774023833 419072504,0.08881132652022722 419072531,0.2676537267592034
419072191 419072255,0.05332555101112023 419072194,0.02152985263826761 419072203,0.021987947158444703
419072194 419072191,0.02152985263826761 6721197733,0.00886447422883695
419072195 5906238144,0.006334726798593196 419072307,0.06488343490336071 419072195,0.01731972755377399
2041481414 2041481554,0.08056118412840259 2041481414,0.15904320694827206
419072198 2857775783,0.37536121421379864 1951391572,0.02858799504651002
419072200 419072201,0.010997957282800659 419072409,0.013383728644095896
419072201 419072200,0.010997957282800659 419072391,0.01810160837107531
419072202 419068361,0.221695873773272 419072241,0.034327073252649734 1729333802,0.025775874116090686
419072203 419068238,0.4401681424371454 419072191,0.021987947158444703
419072207 419072146,0.06552318707618993 2068640284,0.25072748638547027
3064891602 419060823,0.009163802858259882 7141501972,0.0012767062606541006
419072210 419072224,0.01513326863413743 3557117898,0.1233953952782467 1478732586,0.042127854998639934
419072211 419072149,0.05649502356906711 419072303,0.09860946567957937 6886877263,0.10905587910206206
419072214 419072123,0.05937479963494942 5906238144,0.005737790311332884 419072648,0.2123292462694598
419072217 419072753,0.0839170068337942 1404675465,0.07587701259943605 419072271,0.09405986135384316
419072218 1532964024,0.04352540313565606 1532964022,0.03652128287826494
419072222 419072119,0.04184382800379527 419072498,0.06526000791857631 7052856280,0.048159838845665374
419072223 419072242,0.04801568656803583 419072473,0.08299545839111988
419072224 419072210,0.01513326863413743 1668937056,0.006404696889850512
419072228 419072308,0.07627838938315146 419072752,0.0862045062565728
419072229 1132082362,0.007129012748303681 2078488826,0.058772963788421194
419072231 1532964023,0.03446036198430584 1532964025,0.042268892013439814
419072235 1278894395,0.017954389819481546 1278894402,0.03194371112250797 6766606414,0.05571836715967762
2688059629 1299406187,0.029990484525735907 2688068466,0.04675013753304765
2688059631 1299406176,0.035478217100343816 1299406187,0.04167703209782612
419072240 4108387945,0.008100705558417505 419072254,0.028573812541793083
419072241 419072202,0.034327073252649734 419072256,0.009353219258508514
419072242 5884355289,0.12446619568786206 419072223,0.04801568656803583 419072151,0.0232028339782317
2688059632 1299406196,0.02615068267289158 1299406176,0.02647464914021155
2688059633 1299406191,0.012983174771441494 1299406174,0.00946146148750151
2688059634 6389342682,0.008584334251429805 1299406177,0.040463162379322425
2688059635 1299406199,0.015811434416786806 1299406201,0.018423792643709757
1474201847 419067510,0.009359203132055986 1474201849,0.028687134712517458
1474201848 419067510,0.018404040838613304 1474201852,0.05116292343043619
1474201849 1474201847,0.028687134712517458 1474201850,0.008422469970645807
1474201850 1474201849,0.008422469970645807 1474201851,0.012240814236972127
1474201851 419067286,0.011091243281799253 419067526,0.018820100651828486 1474201850,0.012240814236972127
2041481468 1805897842,0.00884169563599438 2041481554,0.00908434200006687
1474201853 1474201854,0.031267117998116475 1474201852,0.02514641230666874
1474201854 1474201853,0.031267117998116475 419067334,0.01728131246880707 1474201855,0.019018811265880443
1474201855 1474201854,0.019018811265880443 419067334,0.01599993693029101 1474201856,0.017922563187518947
1474201856 1474201855,0.017922563187518947 1474201857,0.01829853009475153
1474201852 1474201848,0.05116292343043619 1474201853,0.02514641230666874
1474201857 1474201856,0.01829853009475153 1479075408,0.07581604375475567
419072254 419072168,0.029541270619064263 419072240,0.028573812541793083 7404374460,0.036366276933716156
419072256 419072241,0.009353219258508514 1729333803,0.0073062520020339495
419072255 419072191,0.05332555101112023 419072570,0.4583879390042462
419072262 419072499,0.01051889594064846 419072274,0.019351736804268393
419072263 6653000663,0.014989487776926217 419072488,0.01666509017602075
419072267 6399343106,0.013602269933725113 3371496078,0.12039447433377584
419072271 419068305,0.07734059172330676 419072301,0.01660378713545797 419072217,0.09405986135384316
419072274 419072262,0.019351736804268393 419072391,0.02847575110743383
419072281 5718545505,0.06304385564349066 1532964016,0.07766926532359968 1532964014,0.26860588348970194
419072283 3896343412,0.01570259238078265 419072765,0.15929228386106636
1244563745 419043120,0.17647800141901204 6627559750,0.08475084524419166
419072298 419068300,0.09710325523834507 5884355289,0.015246388359349522 5884355311,0.010717126636805597
419072301 419072271,0.01660378713545797 419072691,0.15139275124553464 5306369164,0.12054253920392302
419072303 419072211,0.09860946567957937 6396904801,0.05993407848518856 419072481,0.08082153866963444
419072307 419072195,0.06488343490336071 6388655975,0.019897642683431322 1282874787,0.055688769580291654
419072308 419072228,0.07627838938315146 419068371,0.0430234124268029
1326745914 419080258,0.025781249541412737 419075753,0.04248505883969454
419072316 5306344343,0.010493538727587596 419072485,0.058178904201460026
1244563775 1626871345,0.0041030355912774754 419043521,0.0357619889710152
6627559746 419043500,0.00464541497383758 419043414,0.2805910365045004
6627559747 419043521,0.004378252021090587 1244563847,0.06941213050670592
6627559748 419043521,0.010585994668869433 6627559750,0.0016297613318056172
6627559749 419043500,0.01166986530498189 847563539,0.06450263256518675
6627559750 6627559748,0.0016297613318056172 1244563745,0.08475084524419166
419072325 1478732586,0.0744433420747742 5757152398,0.0059373428540897616 1478732584,0.004755686556773936
2041481554 2041481414,0.08056118412840259 2041481468,0.00908434200006687
419072360 6365914028,0.12346258053851578 1670299951,0.03207989684654873 1532964019,0.07714338218995682
1244563820 419043488,0.007828727904516164 419043458,0.058300078266067756
2041481581 2041480313,0.007209544172682047 1805897838,0.07424626845724283
419072366 1799218705,0.011603747845414576 4108387945,0.06456124155818939
1244563824 419043383,0.06500336369089539 419043488,0.19988277509630764
419072373 419068266,0.0973477152233908 3235134478,0.04788420865480321 419072399,0.016694391187901364
1244563834 419043446,0.05042020350235812 847563575,0.0522534078202677
419072388 6653000665,0.010537016659985899 6653000664,0.0067859499350134975
1244563847 419043391,0.21259048379843273 6627559747,0.06941213050670592
4382951816 2019456054,0.11994189225188105 5180737724,0.006408094855133545
419072391 419072201,0.01810160837107531 419072274,0.02847575110743383
419072393 1291813557,0.012154432634515494 2068625869,0.0018999406773711565 1799218705,0.027460399784460875
419072396 419072147,0.09006173060600899 4061333979,0.019914239785709033 4061333964,0.026709991453835177
4382951821 4174126913,0.07661298682723201 1229605310,0.10516829980403981
419072399 419072373,0.016694391187901364 6653000665,0.011314037752905957
419072403 419072735,0.10494806160702488 4863741492,0.00762492234563303
419072406 6721197733,0.01573711778315079 419072487,0.057452849034763755
